stname,ctyname,aa_change,rtd_change,hisp_change,white_change
Minnesota,Renville County,0.007511562420000001,4.6546731,0.02915548180000002,-0.029356899999999797
Kansas,Republic County,0.0010036282000000004,2.3067081,0.007816326999999998,-0.01016313000000002
Missouri,Reynolds County,0.0038439500999999992,3.1988557999999996,0.004937092300000001,-0.017256680000000024
Tennessee,Rhea County,0.0032011639999999994,1.6928943000000003,0.010660361,-0.006865200000000016
Minnesota,Rice County,0.022531574,1.9708170099999998,0.013154020999999988,-0.03900832000000021
Utah,Rich County,0.0030263728,2.2673578,0.021150998999999997,-0.011740560000000011
Nebraska,Richardson County,0.0020794488,1.8371675,0.006472743999999999,-0.007910670000000009
North Dakota,Richland County,0.027828123699999985,7.9988515499999995,0.04910059,-0.08935793000000025
Louisiana,Richland Parish,0.003201279999999973,0.2545101000000001,0.006136624,-0.007347290000000006
Virginia,Richmond city,-0.01788245999999999,-0.06155908999999998,0.004466929000000008,0.01834248999999999
Virginia,Richmond County,0.022588729999999835,0.8700061699999999,0.037066849999999985,-0.053186029999999995
Kansas,Riley County,0.004802093000000007,-0.07197399999999998,0.016442380999999992,-0.016007899999999964
Iowa,Ringgold County,0.0031060634,1.2888157,0.006938689000000001,-0.006680959999999958
New Mexico,Rio Arriba County,6.163339e-4,0.053552180000000005,-2.5099999999556033e-6,-0.014556829999999965
Colorado,Rio Blanco County,0.003686323000000001,2.6807655999999995,-0.0018730910000000073,-0.02094452999999996
Colorado,Rio Grande County,0.004035051,0.3448336000000001,0.02106227999999999,-0.016822879999999985
Missouri,Ripley County,0.004820180800000001,5.657100399999999,0.006107147,-0.016705579999999998
West Virginia,Ritchie County,0.0013908986,4.078346,0.0021474552000000004,-0.004831260000000004
California,Riverside County,0.0015779070000000034,-0.062171100000000035,0.02876639999999997,-0.010394929999999913
West Virginia,Roane County,0.0020942474999999967,3.0375946000000003,0.008519210900000001,-0.009334979999999993
Virginia,Roanoke city,0.004720599999999964,0.04621051999999992,0.005375932999999999,-0.023416340000000035
Virginia,Roanoke County,0.008322238999999995,0.2829918,0.00900981,-0.018480780000000085
South Dakota,Roberts County,0.0043333506999999995,15.29151977,0.05551578600000001,-0.05800318999999976
Tennessee,Robertson County,-0.01250351719999998,3.8713580000000007,0.034121904300000006,-0.0037447899999998313
North Carolina,Robeson County,-0.00466126,0.3357674100000001,0.004677965999999992,-0.017309430000000015
Nebraska,Rock County,0.00497491567999999,6.38526216,0.031828093,-0.023687259999999988
Illinois,Rock Island County,0.013149965,0.23500294,0.010252259999999985,-0.02655244000000001
Virginia,Rockbridge County,0.0020110139999999985,0.5856084000000001,0.004414365999999998,-0.006942150000000091
Kentucky,Rockcastle County,0.0023835797999999997,2.7562957,0.0026144594999999993,-0.006952879999999939
Georgia,Rockdale County,0.07059201999999998,-0.24479478,0.006889720000000002,-0.07698425999999997
North Carolina,Rockingham County,0.005787895299999984,1.2784138599999997,0.026238997999999986,-0.023982759999999992
New York,Rockland County,0.004309069999999998,-0.009554390000000024,0.01753086000000001,-0.006134210000000029
Texas,Rockwall County,0.004038185000000007,0.2030044000000002,0.011741129999999989,-0.01353889999999991
Oklahoma,Roger Mills County,0.0035179651,5.0115834999999995,0.025310318999999998,-0.01576166999999995
Oklahoma,Rogers County,0.0018951049999999994,1.3365741,0.009189218999999998,-0.009306669999999961
North Dakota,Rolette County,0.0016190689,0.27271788999999996,0.012881628000000001,-0.014901670000000006
Kansas,Rooks County,0.0014294950000000002,2.9666515,0.004748163,-0.014343620000000001
Montana,Roosevelt County,0.008140687600000002,1.3767757099999995,0.04287148800000001,-0.019557809999999787
Michigan,Roscommon County,0.0019552445000000002,0.94912399,0.005910091999999999,-0.008729519999999935
Minnesota,Roseau County,0.0045754106,1.5039614999999997,0.0050481712,-0.015738660000000015
Montana,Rosebud County,0.0014084389,1.3613616300000002,0.017334692,-0.05008477
Ohio,Ross County,-0.0035911020000000057,0.6416903,0.0027021074000000006,-0.00231904000000005
Colorado,Routt County,0.0037298561000000006,0.11681569000000003,0.0019109769999999943,-0.00897110000000001
North Carolina,Rowan County,0.003500229999999993,1.21686476,0.012455775000000002,-0.012175979999999864
Texas,Runnels County,0.002202036000000001,2.8438373000000006,0.016544820000000016,-0.01665383999999992
Indiana,Rush County,0.0038018327000000005,4.8542468,0.016127286000000005,-0.019866700000000126
Texas,Rusk County,-0.0011230161000000127,2.2492590300000006,0.02898055999999996,-0.0126271899999999
Kansas,Russell County,0.03818617950000003,7.65952072,0.03816218539999999,-0.06691300999999994
Tennessee,Rutherford County,0.017368378000000018,1.242023,0.015997994999999987,-0.02972036
Vermont,Rutland County,8.122571999999995e-4,0.31671649,0.0026528209999999997,-0.005437800000000048
Texas,Sabine County,-0.0031677410000000017,3.0304351,0.012463498999999996,-0.005417050000000034
Louisiana,Sabine Parish,8.980199999999994e-4,1.4078333000000005,0.004532247999999996,-0.011863410000000019
Iowa,Sac County,-4.4830680000000015e-4,1.7167233000000002,0.009989903000000001,-0.0071539900000000545
California,Sacramento County,-7.252999999999982e-4,-0.09268123000000006,0.013498499999999997,-0.02007567999999993
Maine,Sagadahoc County,4.562615000000001e-4,0.15480846000000004,0.003463375000000001,-0.0025517899999999427
Michigan,Saginaw County,-0.0016757000000000022,0.32364125,0.005943149000000009,-0.005140489999999942
Colorado,Saguache County,0.0072530997,0.2585895100000001,-0.04149064000000002,-0.02325904000000001
Virginia,Salem city,4.0880599999999767e-4,0.3470777999999999,0.008319961,-0.010465029999999986
New Jersey,Salem County,0.0010413499999999964,0.4526316199999999,0.017853931000000003,-0.006844639999999957
Illinois,Saline County,0.025302341000000006,4.654643849999999,0.08585083700000007,-0.08296669000000012
Utah,Salt Lake County,0.001972794,-0.21338128999999995,0.010118910000000009,-0.015006779999999997
South Carolina,Saluda County,-0.0017019200000000234,0.40230809999999995,0.008379179999999986,-0.0010950000000000681
North Carolina,Sampson County,-0.006719739999999974,0.22080309999999992,0.026301400000000003,-0.003195339999999991
Texas,San Augustine County,-0.005204259999999988,1.1177644000000002,0.009969416999999994,-0.001051250000000059
California,San Benito County,0.002006461000000001,0.0031684100000000104,0.02697837000000003,-0.004112960000000054
California,San Bernardino County,-0.0020231680000000057,-0.08283704999999997,0.035506040000000016,-0.007732089999999969
California,San Diego County,-3.91337999999998e-4,-0.16205119999999995,0.014622389999999985,-0.01218790000000003
California,San Francisco County,-0.008076048999999995,-0.05307265000000001,0.0011234100000000191,-0.009001609999999993
Texas,San Jacinto County,-0.0060426559999999935,1.6938009000000003,0.018313020000000013,5.643900000000812e-4
California,San Joaquin County,-8.086560000000048e-4,-0.06949771000000005,0.021540669999999984,-0.01258075000000003
Washington,San Juan County,0.0090956195,0.7844652299999999,0.046875744,-0.06326047999999984
California,San Luis Obispo County,-0.003133579000000001,-0.058617710000000045,0.015629719999999986,-0.006111679999999953
California,San Mateo County,-0.003539419000000002,-0.09332141999999999,-0.008049980000000012,-0.03461276999999996
New Mexico,San Miguel County,0.006724092499999997,0.14602171000000008,0.02964621200000006,-0.020347349999999986
Texas,San Patricio County,0.0025136429999999994,0.2544951999999998,0.03050613000000002,-0.00812167000000008
Texas,San Saba County,0.0037072189999999977,2.9256368,0.018484080000000014,-0.01237290999999996
South Dakota,Sanborn County,0.0033698399,2.0603401,0.014226662999999999,-0.008730289999999918
Montana,Sanders County,7.782419000000001e-4,1.7102540999999998,0.007670163000000001,0.002362960000000025
New Mexico,Sandoval County,0.0015654229999999998,0.16380304,0.03256604000000002,-0.00845777999999997
Ohio,Sandusky County,0.003108494,0.7337100999999999,0.009004101,-0.007863819999999966
Illinois,Sangamon County,0.008979050000000016,0.30580861000000004,0.004903969000000001,-0.01681560000000004
Michigan,Sanilac County,0.0016273852,1.5788946000000001,0.0034063689999999994,-0.004838580000000037
Utah,Sanpete County,8.301136999999993e-4,2.2035127,0.0014118399999999975,-0.0068638400000000654
California,Santa Barbara County,3.9793499999999857e-4,-0.09491020000000006,0.021929169999999998,-0.0077857399999999855
California,Santa Clara County,-8.577999999999988e-4,-0.12808740000000002,-0.012042849999999994,-0.04074423999999999
Arizona,Santa Cruz County,0.0038902752000000013,-0.20704159999999994,0.020313950000000025,-0.020332520000000187
New Mexico,Santa Fe County,0.0015200789999999988,-0.0023025299999999693,0.0070409799999999745,-0.009064200000000078
Florida,Santa Rosa County,0.009768288,0.6639423,0.010935041999999999,-0.014748339999999915
Florida,Sarasota County,-7.200239999999997e-4,0.26940739999999996,0.010756082,-0.005394569999999987
New York,Saratoga County,0.0023483849999999997,0.13883454000000006,0.007143082000000002,-0.015414350000000021
North Dakota,Sargent County,0.01441094262,0.86996556,0.017584536,-0.03504228000000009
Nebraska,Sarpy County,9.360529999999992e-4,0.2245611999999999,0.016095086999999994,-0.009653510000000032
Wisconsin,Sauk County,0.0040670117,0.3856930100000001,0.006245494000000004,-0.008771419999999974
Nebraska,Saunders County,0.0023463818,1.3517645000000003,0.0028947269999999997,-0.007143670000000046
Wisconsin,Sawyer County,0.0018444969,0.59852022,0.010529179999999999,-0.016086099999999992
Ohio,Scioto County,-0.0018125849999999985,1.1117783,0.0020698830000000015,-3.7301000000000695e-4
Missouri,Scotland County,0.0032526827100000655,2.72109267,0.012134060700000001,-0.024115150000000085
Kansas,Scott County,0.043288560899999995,16.718829540000005,0.07125745189999999,-0.1185544200000006
Nebraska,Scotts Bluff County,0.004493677299999999,1.0959342000000003,0.026903250000000017,-0.01582676000000005
Georgia,Screven County,-0.014496530000000007,0.3050120999999999,0.006946902000000001,0.009552719999999959
Texas,Scurry County,2.7551800000000237e-4,1.9593859,0.03789319999999996,-0.01050901999999998
Arkansas,Searcy County,0.0034302709000000003,2.0801769,0.00594273,-0.011445700000000003
Arkansas,Sebastian County,0.001412905000000006,0.2736290000000001,0.016057130000000017,-0.01166856000000005
Kansas,Sedgwick County,0.0028502383999999964,2.1713416000000003,0.04741605999999998,-0.019773180000000057
Florida,Seminole County,0.013411900999999893,1.3824493999999996,0.057354407999999996,-0.053152499999999936
Ohio,Seneca County,0.007254366999999998,1.26793728,0.012964427,-0.02039183000000011
Tennessee,Sequatchie County,0.00483989,2.1149697,0.0024388060000000017,-0.011832719999999908
Oklahoma,Sequoyah County,0.001462873,1.431727,0.007494573000000004,-0.02303623999999993
Tennessee,Sevier County,0.0045674541,7.2752213,0.033455842999999985,-0.027879539999999814
Nebraska,Seward County,0.018865839600000003,0.5908337999999995,0.04792069500000007,-0.03306936999999999
Texas,Shackelford County,0.006117072000000001,7.2055639,0.017119189999999992,-0.007888200000000012
Missouri,Shannon County,0.0016631679,2.5546024000000003,0.001168368999999999,-0.008253579999999983
Mississippi,Sharkey County,0.002532300000000043,0.010096610000000006,0.010236453500000001,-0.008486070000000012
Arkansas,Sharp County,0.0026703249000000007,1.8115751999999998,0.004310992999999999,-0.010802810000000052
California,Shasta County,0.0018350867000000003,0.6039700000000001,0.013987905999999994,-0.010106800000000082
Wisconsin,Shawano County,0.0014556694999999999,1.1743089799999997,0.005115968000000002,-0.008420529999999982
Kansas,Shawnee County,-0.002685605999999993,0.05334309999999998,0.012183189999999997,-0.0036513200000000134
Wisconsin,Sheboygan County,0.004349418000000001,0.4005649,0.007407949000000004,-0.018077610000000077
Alabama,Shelby County,0.04148703229999995,11.173894279999999,0.056190366599999986,-0.11064996999999988
Virginia,Shenandoah County,0.006102197,0.9360273000000001,0.009483539000000006,-0.01574731000000007
Minnesota,Sherburne County,0.0057006999999999995,0.8803417999999998,0.002974229000000002,-0.008368129999999918
North Dakota,Sheridan County,0.0128692682,15.700502200000003,0.06016439100000001,-0.047574220000000444
Kansas,Sherman County,0.018760413769999998,8.3538399,0.07548824369999996,-0.0587527699999999
Michigan,Shiawassee County,0.0019110366999999994,0.69407299,0.004618010000000002,-0.0062208100000000766
Idaho,Shoshone County,0.0033660493999999996,1.2108649,0.0061524919999999955,-0.01865899999999998
New York,Schenectady County,0.011054830000000002,0.08722991000000002,0.011480022999999992,-0.026546300000000023
Texas,Schleicher County,0.0071265619999999995,0.9532883000000001,0.07206284999999996,-0.017055860000000034
Georgia,Schley County,-0.026515280000000002,1.0570443000000003,0.023344651,0.015961939999999952
New York,Schoharie County,-8.367999999999917e-6,0.7396311,0.002516296000000001,-0.003642380000000056
Michigan,Schoolcraft County,0.0013394675,0.92474859,0.0019966275000000006,-0.011593929999999975
Illinois,Schuyler County,0.006234150719999998,4.643837080000001,0.018892713900000004,-0.01897185999999973
Pennsylvania,Schuylkill County,0.0040907709999999965,1.4306122000000001,0.012675152999999998,-0.008227589999999951
Minnesota,Sibley County,0.0041590755,1.1592931000000002,0.015180595000000005,-0.007879199999999975
California,Sierra County,0.0051214991,0.7697214999999997,0.04481027199999993,-0.037990619999999975
Montana,Silver Bow County,0.0023721226,0.32711967,0.007892203,-0.010086719999999993
Kentucky,Simpson County,0.002322378000000014,1.0911914000000005,0.008873078,-0.013325089999999928
Iowa,Sioux County,0.007542575469999999,4.582442890000001,0.04858510799999999,-0.00968100999999999
California,Siskiyou County,0.0018187489999999997,0.3279596,0.02034865000000001,-0.013845380000000018
Washington,Skagit County,0.0014716907999999997,0.10534025000000002,0.014150720000000006,-0.009058769999999994
Washington,Skamania County,0.0018875063999999999,0.41583925999999993,0.012456954,-0.008436499999999958
North Dakota,Slope County,0.012804097,5.6167181,0.019345282000000002,-0.02773749999999997
Mississippi,Smith County,-0.0017270034999999906,4.2652787,0.03599359599999999,-0.024276019999999843
Virginia,Smyth County,0.002321946000000002,1.8144697,0.003685154000000003,-0.006948590000000032
Washington,Snohomish County,0.006666824999999998,0.015826640000000003,0.009649469999999993,-0.02956890999999995
Pennsylvania,Snyder County,0.0010837820000000001,1.0903200999999998,0.004603039999999999,-0.006024130000000016
New Mexico,Socorro County,0.002776314,0.14396076999999996,0.011460660000000011,-0.036131030000000064
California,Solano County,-0.005124309999999993,-0.041622159999999964,0.019929399999999986,-0.004173039999999961
Maine,Somerset County,0.009924223600000115,2.8877262200000002,0.02157259480000001,-0.061131720000000556
Texas,Somervell County,0.003879087600000001,2.5756250000000005,-0.0028445400000000065,-0.01498573999999997
California,Sonoma County,0.0015741650000000024,-0.005982729999999992,0.015303180000000027,-0.008070950000000021
Virginia,Southampton County,-0.01951607999999999,0.35943860000000005,0.004223257000000001,0.012579140000000044
Georgia,Spalding County,0.009520649999999964,0.2043130999999998,0.005235121000000002,-0.014393210000000045
South Carolina,Spartanburg County,9.572200000000086e-4,0.34476020000000007,0.007268074999999999,-0.008266449999999925
Indiana,Spencer County,0.004117111499999999,2.9156315800000003,0.011665732000000005,-0.012276409999999904
South Dakota,Spink County,0.0032024176999999997,0.9464424999999999,0.016346327,-0.021126750000000083
Washington,Spokane County,0.0017672870000000028,0.18585669999999999,0.010219470000000001,-0.009824929999999954
Virginia,Spotsylvania County,0.0066956199999999855,0.28115440000000014,0.017186544999999998,-0.01669007999999994
Louisiana,St. Bernard Parish,0.04778835000000001,-0.6980480999999998,0.0073892470000000016,-0.05235266999999999
Illinois,St. Clair County,0.0058577425000000405,4.590699509999999,0.020366237999999995,-0.022983849999999695
Wisconsin,St. Croix County,0.0011452879,0.4210984,0.002862431000000002,-0.0037474600000000358
Arkansas,St. Francis County,0.010190189999999988,0.07860803999999999,0.009743168999999996,-0.014460119999999965
Missouri,St. Francois County,0.003277800999999997,1.6978261000000001,0.003468144999999999,-0.006324650000000043
Louisiana,St. Helena Parish,-0.004692909999999939,0.03766948000000003,0.006852752499999998,-0.003031100000000009
Missouri,St. Charles County,0.005712826000000004,0.5544723,0.0044519070000000015,-0.012275159999999952
Louisiana,St. Charles Parish,-0.003812609999999994,0.010812999999999962,0.010118139000000005,-0.0012747600000000414
Louisiana,St. James Parish,-0.01680170999999997,0.07344335000000002,0.004514011999999998,0.011877620000000033
Louisiana,St. John the Baptist Parish,0.02673471000000005,-0.11950124000000006,0.010587118999999999,-0.033823069999999955
Florida,St. Johns County,-0.001735094999999999,0.1236195,0.01411572099999999,-0.00933741999999993
Indiana,St. Joseph County,0.003934872999999978,1.2214738600000001,0.022873156000000033,-0.01806766000000004
Louisiana,St. Landry Parish,-0.0014311399999999974,0.20852929999999992,0.005454548,-0.0027141499999999708
New York,St. Lawrence County,0.002361855999999999,0.4942237600000001,0.003918080000000001,-0.004838759999999942
Missouri,St. Louis city,-0.022026040000000024,0.014322889999999977,0.004760183000000001,0.015559080000000003
Minnesota,St. Louis County,0.01059082699999997,0.31221138999999987,0.007721290999999998,-0.026533549999999906
Florida,St. Lucie County,0.010581590000000002,0.26865444000000005,0.01867621,-0.017083230000000005
Louisiana,St. Martin Parish,-0.006448719999999963,0.5078634000000002,0.009687776000000002,-8.720800000000528e-4
Maryland,St. Mary's County,-5.226899999999923e-4,0.3360186999999999,0.011496442999999995,-0.005917549999999938
Louisiana,St. Mary Parish,-0.005308060000000003,0.3730258000000002,0.016725988000000004,-8.39119999999971e-4
Louisiana,St. Tammany Parish,0.003946240000000004,-0.09728769999999987,0.007858615,-0.009407759999999987
Kansas,Stafford County,0.01037179390000001,2.220275299999999,0.04861748399999999,-0.03468990000000005
California,Stanislaus County,0.0010598109999999938,-0.003963350000000032,0.036700699999999975,-0.008868929999999997
South Dakota,Stanley County,0.005597748599999999,1.4952442000000001,0.015828124,-0.006474859999999971
North Carolina,Stanly County,0.004904889999999995,0.9189579000000001,0.005020614,-0.011339719999999942
Nebraska,Stanton County,0.004819419799999997,3.5002105000000014,0.012924767000000004,-0.029409590000000208
Illinois,Stark County,0.0265234917,5.519280769999999,0.0437561338,-0.05456101000000002
Indiana,Starke County,0.0011333934999999996,1.6218896500000002,0.002792421999999996,-0.004672999999999927
Texas,Starr County,0.0021570831,0.05909908,0.005575890000000028,-0.004842519999999961
Virginia,Staunton city,-0.00750808,0.005413769999999984,0.007995633999999998,-0.006603409999999976
Missouri,Ste. Genevieve County,0.0017206067999999998,1.4125291200000003,0.0032009585,-0.01146166999999998
Minnesota,Stearns County,0.027831575999999997,0.7075676,0.004553335999999998,-0.033172250000000014
Minnesota,Steele County,0.005742190899999999,1.5099064599999998,0.021903412999999997,-0.017535869999999898
Oklahoma,Stephens County,0.005476961000000002,6.9005165999999996,0.047305925000000026,-0.036865539999999974
Illinois,Stephenson County,0.008697771000000007,0.55363425,0.008110843999999999,-0.01514709000000003
Texas,Sterling County,0.006422181000000001,2.4820328,0.07424224000000001,-0.009749290000000022
Indiana,Steuben County,0.0022793025000000036,2.2158732000000008,0.007892767000000002,-0.012658770000000041
Minnesota,Stevens County,0.008769453100000001,2.286863800000001,0.06486350899999999,-0.04588919999999996
Tennessee,Stewart County,-0.011613755000000059,2.02402452,0.057492155000000045,-0.016439950000000092
Montana,Stillwater County,0.0013461748999999998,2.053764,0.014988907000000003,-0.013494669999999931
Missouri,Stoddard County,0.002452514900000001,3.5532519,0.004799759000000001,-0.006823960000000073
North Carolina,Stokes County,0.0013016050000000043,1.5616794,0.0024864989999999997,-0.0035397400000000134
Missouri,Stone County,0.013324809100000001,4.3420796,0.018584295999999993,-0.027196589999999965
Texas,Stonewall County,0.004688405,1.5674218999999998,0.038175509999999996,-0.015428129999999984
Nevada,Storey County,0.006081134300000001,1.0173573999999999,0.022921376000000007,-0.01369745
Iowa,Story County,0.003104838000000002,0.04135907000000005,0.003454866999999997,-0.027303459999999946
New Hampshire,Strafford County,0.0023005869999999998,0.17453109999999994,0.005764351000000001,-0.015134569999999958
North Dakota,Stutsman County,0.0082223749,1.3335823000000002,0.007525513000000001,-0.020040520000000006
Wyoming,Sublette County,0.003820666499999999,1.7507434000000002,0.00545113500000001,-0.009138880000000071
Virginia,Suffolk city,-0.0043765900000000135,0.00872934000000003,0.012931451000000004,-0.003255720000000073
New York,Suffolk County,0.007085621999999958,0.19663936999999976,0.05152437999999998,-0.02935230000000022
Pennsylvania,Sullivan County,0.041034426600000035,7.766114409999999,0.028791416999999986,-0.07288563999999997
South Dakota,Sully County,0.0035269868499999994,2.4626422,0.015373488499999999,-0.021911440000000004
West Virginia,Summers County,-0.003164815999999994,1.6409158999999998,0.0038433239999999987,-0.0022473899999999603
Ohio,Summit County,0.009376202400000033,0.12591230999999992,0.001771067000000015,-0.04012286999999981
Kansas,Sumner County,0.010207848999999991,2.0232560999999993,0.015145372000000004,-0.02469407999999995
South Carolina,Sumter County,-0.032301629,0.7041292499999998,0.0077387604000000165,0.005376029999999865
Mississippi,Sunflower County,0.005581619999999954,0.0014559899999999626,0.003720402000000001,-0.009017140000000035
Virginia,Surry County,-0.029288415999999984,1.54045796,0.016101706000000007,0.016799220000000004
Pennsylvania,Susquehanna County,0.0018827570999999997,1.2475960000000001,0.004348154000000002,-0.006041949999999963
New Jersey,Sussex County,-0.006348992999999914,0.8972941399999996,0.025402371000000007,-0.008309229999999612
California,Sutter County,0.0018957479999999992,-0.019978400000000063,0.016877770000000014,-0.02205109000000005
Texas,Sutton County,0.0043125878999999995,0.3137698000000002,0.02937632000000001,-0.017781849999999988
Florida,Suwannee County,0.018626769999999987,1.0545540000000004,0.0033403189999999944,-0.02049171999999999
North Carolina,Swain County,0.0066105765,0.5899066,0.011904694,-0.03485828000000002
Montana,Sweet Grass County,0.0030526397,1.206109,0.007325470999999998,-0.01133238999999997
Wyoming,Sweetwater County,0.002382439,1.9636968,0.006726919999999997,-0.01133758000000007
Minnesota,Swift County,0.0064295653000000005,1.00612404,0.012730326,-0.021061959999999935
Texas,Swisher County,0.0052871179999999934,1.5467722,0.03551443999999998,-0.011976960000000036
Indiana,Switzerland County,0.006850092399999999,1.5661664,0.007105738,-0.01302051999999998
Maryland,Talbot County,-0.0370921500000001,0.07063050000000004,0.02170237300000001,0.02532971000000006
Georgia,Taliaferro County,-0.022832280000000038,0.11315076999999996,0.018101019999999995,0.013306529999999983
Alabama,Talladega County,0.0077720599999999695,0.24107230000000013,0.0017915410000000007,-0.013534069999999954
Mississippi,Tallahatchie County,-0.0020129100000000344,0.05910391000000004,0.009367003999999998,-0.002609100000000031
Alabama,Tallapoosa County,0.001075019999999982,0.29984189999999966,-8.429119999999977e-4,-0.00521033999999998
Iowa,Tama County,0.0026911026999999997,0.7756308599999999,0.018829665999999995,-0.013799369999999977
Missouri,Taney County,0.0060019758,1.9742844000000002,0.008431803000000002,-0.013584619999999936
Louisiana,Tangipahoa Parish,-3.9084999999999814e-4,0.09975109999999976,0.0072273649999999995,-0.003974370000000005
New Mexico,Taos County,0.0020684342999999997,0.04818364999999997,0.01310283000000001,-0.006855489999999964
Texas,Tarrant County,0.015537600000000013,-0.06805300000000014,0.01741627000000001,-0.026477279999999936
Mississippi,Tate County,0.01069152000000001,0.3743885,0.003491503,-0.01419305000000004
Georgia,Tattnall County,-0.002799099999999999,0.5832885999999999,0.012408297999999998,-0.0034195200000000092
West Virginia,Taylor County,-0.0055510351999999985,7.6987003000000005,0.0637857858,-0.0434876700000002
Virginia,Tazewell County,0.003566569999999998,3.9775632000000005,0.007516310599999999,-0.01133185999999986
California,Tehama County,0.0019553574000000006,0.6161549,0.026242910000000008,-0.008114100000000013
Georgia,Telfair County,0.0013820299999999786,0.5308323000000001,0.019424869999999997,-0.0067663699999999105
Colorado,Teller County,0.0036413678999999994,0.8996827999999999,0.008885376000000007,-0.011574749999999967
Louisiana,Tensas Parish,-0.02020537999999994,0.05688923000000001,0.006738882,0.013378139999999983
Louisiana,Terrebonne Parish,0.0016222599999999865,0.5551455000000001,0.012748942,-0.010820439999999931
Texas,Terrell County,0.0014113567000000327,0.3915292400000001,0.06354751000000008,-0.036515429999999904
Texas,Terry County,-0.0028324649999999993,1.1778596000000001,0.05572253999999993,-0.00502484999999997
Idaho,Teton County,0.006120854310000002,1.18321598,0.002634573000000029,-0.03132130000000011
Oklahoma,Texas County,0.036664300000000004,2.6247920999999996,0.03896013800000003,-0.06303787999999999
Nebraska,Thayer County,0.00282835,2.0764994000000003,0.011643994000000001,-0.011272549999999937
Nebraska,Thomas County,-0.0019630791999999953,7.713244300000003,0.024752457000000005,-0.031789540000000116
Texas,Throckmorton County,0.0069597504,4.4697361,0.038798415,-0.01734663000000003
Nebraska,Thurston County,0.0092350688,0.33645254,0.04851445,-0.05175006999999998
Georgia,Tift County,0.009637919999999967,0.21884710000000007,0.01489683,-0.015283159999999962
Oregon,Tillamook County,0.0019416252999999999,0.31943966,0.012661417000000008,-0.013851529999999945
Oklahoma,Tillman County,0.0030229910000000026,0.8523781000000001,0.04507467000000001,-0.017406409999999983
Pennsylvania,Tioga County,0.0016565316999999982,2.2469068000000005,0.006995807999999999,-0.008413140000000041
Mississippi,Tippah County,0.005083989999999983,1.2858285999999999,0.0027869079999999977,-0.009841150000000076
Indiana,Tippecanoe County,0.011695639,0.33843797,0.006441504000000001,-0.03433883000000004
Indiana,Tipton County,0.0010306806000000002,2.9106778999999996,0.012542104000000005,-0.01176072000000028
Mississippi,Tishomingo County,-0.0015913230000000021,3.9881578,0.0017622609999999976,-5.644000000000204e-4
Texas,Titus County,7.108900000000057e-4,0.5904305000000001,0.029046530000000015,-0.008489260000000054
South Dakota,Todd County,0.004003347200000007,3.1605175799999996,0.02525757899999999,-0.02675421999999994
Connecticut,Tolland County,0.0014605040000000014,0.23730255,0.010003246,-0.016077760000000052
Texas,Tom Green County,0.001197427000000001,0.5450429999999997,0.037531519999999985,-0.006201930000000022
New York,Tompkins County,0.0014367959999999971,-0.04090366000000001,0.008219643999999998,-0.02172940999999995
Utah,Tooele County,0.0012727678000000004,0.5559297000000001,0.006801080000000001,-0.0059244700000000705
Montana,Toole County,0.004868067899999999,1.9369063,0.013944204999999998,-0.016510550000000013
Georgia,Toombs County,0.007549159999999999,0.5830526000000003,0.002966209999999997,-0.014210049999999974
New Mexico,Torrance County,0.002811425999999999,0.8707597999999999,0.03578880000000001,-0.016579270000000035
North Dakota,Towner County,0.00133273843,1.5401545900000002,0.006219050099999999,-0.03597623000000005
Georgia,Towns County,0.0058767805000000005,1.3632103999999998,0.0061607530000000015,-0.013866130000000032
North Dakota,Traill County,0.0029540546000000004,0.96137705,0.009144129,-0.018909509999999963
North Carolina,Transylvania County,-0.002363983,0.31191389999999997,0.0032693329999999993,-0.0019088999999999912
Minnesota,Traverse County,0.0014513672999999995,0.77054439,0.012974189000000002,-0.033501450000000044
Texas,Travis County,-9.384679999999979e-4,-0.12659133000000006,0.004231570000000018,-0.009715499999999988
Montana,Treasure County,0.0014705883,3.936332,-0.0024659969999999976,-0.027257080000000045
Kansas,Trego County,0.0026807333,3.2803028,0.005446058,-0.01457989000000004
Wisconsin,Trempealeau County,0.0030853338,0.7287853200000001,0.023226696999999998,-0.01701790000000003
Georgia,Treutlen County,-0.0045727799999999985,0.45652139999999997,0.011716545,-4.954299999999634e-4
Kentucky,Trigg County,-0.012303739000000008,1.2420268,0.009261051000000001,0.0072803499999999355
Kentucky,Trimble County,0.0032422607999999997,1.6436859,0.002255944999999999,-0.009446080000000023
Texas,Trinity County,-5.366930999999991e-4,2.338307210000001,0.022958487,-0.016090939999999776
South Dakota,Tripp County,0.0022174334999999997,2.4444379,0.009205457,-0.009084879999999962
Georgia,Troup County,0.022932500000000022,0.1494196000000001,0.0037074870000000024,-0.03277319000000001
Tennessee,Trousdale County,0.008911389000000006,1.0786376,9.586980000000009e-4,-0.014293369999999972
Ohio,Trumbull County,0.002174586000000006,0.5135781299999999,0.004176672000000001,-0.006018520000000027
West Virginia,Tucker County,0.0021477212,1.7671541000000002,0.0020566071,-0.008361520000000011
California,Tulare County,-2.5419000000002218e-5,-0.1445337,0.03433978000000004,-0.002782109999999949
Oklahoma,Tulsa County,-0.001943910000000007,-0.005181799999999903,0.014231850000000004,-0.014696889999999962
Mississippi,Tunica County,0.030496960000000017,0.009679469999999968,7.422249999999991e-4,-0.03650943000000001
